ItemID,Sentiment,SentimentText
1045465,1,listing to the first mix master of quot rush quot off the upcoming ep it s a dark little rock number
1045466,0,listining to cmt and being sick with a 100 degree fever and mygran
1045467,1,listining to the climb love it d
1045468,1,listining to virtual thunderstorm on youtube pretty good
1045469,1,listning to a the new now cd quot kiss me thruu the phone quot love it 6789998212 
1045470,1,lit des fiction yeah 
1045471,0,literally didn t win one hand shoved on button with kj qj calls and flop ten nine king turn 7 river ace unlucky
1045472,0,literally laid in bed all day major headache
1045473,1,literally running here really off now xoxo
1045474,0,literally shaking because i hit a bird on my way home his wing is broken i brought him home with me
1045475,1,not a lot lmao feet up and smoking a big one
1045476,0,not a millionaire yet purchased the wrong big wednesday ticket
1045477,0,not a nice morning
1045478,0,not a party night in porto allegre
1045479,1,not a shred of evidence exists in favor of the idea that life is serious 
1045480,0,not a single to me no one missed me on twitter boo hooo 
1045481,0,not a single 4 for the last 23 balls are they playing test t20
1045482,0,not a single word
1045483,1,not a swoosh of wind or a droplet of rain can stop me from yeah getzhie haha good give me an hour am preparing now 
1045484,1,not a tear was shed
1045485,0,not a terrible night at work will be worse tomorrow more docs than techs again i hope they fix this soon 
1045486,1,not a thing watchin tv time for wine 
1045487,0,not a very good day at the house
1045488,0,not a very good father s day totally shld ve gone out with gg crap 
1045489,0,not a very lovely day today up here weather doesn t seem to know what to do
1045490,0,not able to be at church as a family on mother s day home with sick little boy 
1045491,0,not able to check my dm s this morning via my mobile device skydiver mentioned he sent me a dm amp i missed it i apologized prsany
1045492,0,not able to open my google account
1045493,0,not able to sleep again
1045494,0,not able to sleep 
1045495,0,not actually managed to purchase anything from the ovi store yet constant server error on check out
1045496,0,not again tila i love tequila
1045497,0,not agreeing with chris browns charges
1045498,0,not all my album covers are displaying any good sites to get them 
1045499,1,not all of them though elena is an angel
1045500,0,not all tourist drivers in the lakes are ignorant slow and slightly dangerous just most of them road first view later please peeps 
1045501,0,not allowed out
1045502,0,not allowed to have party tonight tomorrow is our cheer show just found out that everyone can read me like an open book good or bad 
1045503,0,not alloweed in town today muma me mums such a bitch
1045504,0,not amused work at 2
1045505,1,not an altogether gnarly day did not got lost did not break anything by accident it s the small victories some days
1045506,0,not another sleepless night 
1045507,0,not anymore she is just staying with her daddy
1045508,0,not anymore how does daisy manage to take up 75 of the bed 
1045509,0,not appreciating that the office lights make me look a bit red rather than brown feeling a bit weird probs need more sleep
1045510,1,not around my grandma is here 
1045511,1,not as beautiful as youuuuuuuuuuuuu
1045512,0,not as dry this morning as would have liked lot of moisture on the dune grass this am meant me and the dogs came home soaking wet 
1045513,1,not as much fun as my real hedgehog basil_rathbone but pretty good
1045514,0,not as skinny as i used to
1045515,1,not as sunny today but who cares when you ve just had 2 exams go ridiculously well
1045516,0,not at church this morning again
1045517,1,not at coachella so enjoying jason_bentley w franz ferdinand on kcrw com earlier in the week 
1045518,0,not at school today ill no one is online and i am sooo bored x
1045519,1,memories of nic airport it was early just now i am alone 
1045520,0,memories this sort of crap just doesn t happen anymore http tr im nh7k
1045521,0,memorized all my notecards but now i am not tired and can t sleep hopefully my final will go well tomorrow good thoughts 
1045522,1,memorizing chinese characters
1045523,0,memory lanes bowling alley burned to the ground today i ll miss that place lots of memories there 
1045524,0,men are crazy idk wat to do now
1045525,0,men are rubbish romance is letting me down at the moment
1045526,0,men are so confusing blowing hot and cold all the time nothing is ever normal with em
1045527,1,men behaving badly quality 
1045528,0,men can be so mean without even trying 
1045529,0,men i do not know how to do this twitter shit
1045530,0,men y i got to b at work 
1045531,1,men will i ever understand them no i don t think so but i won t quit trying 
1045532,1,mencari teman sebanyaak mungkin huahaha
1045533,0,mending my banjaxed back and watch daytime tv not fun
1045534,0,meninas vou indo tenho aula logo mais aff qualquer new me passem hein goodknight twugs for all
1045535,0,mental illess is no fun without delusions of grandeur
1045536,0,mental note make sure when someone asks if you have hand cream in your purse it s not shampoo you took from the hotel sorry kel
1045537,0,mental note do not work out on an empty stomach 
1045538,1,mental state healthy 
1045539,0,mentally exhausted
1045540,0,mentally prepared for long weekend frenzy angus and the stocktake at homebase gonna be so drained for psychology exam
1045541,1,mentally preparing for mini marathon tomorrow thanks to everyone whon sponsored me amp supported barretstown
1045542,0,mentally ticking off the books i need to buy quite a long list 
1045543,1,menthos is now baptized i m his godmother wahou lt 3
1045544,1,mentor training tomorrow in the auditorium 3 35pm 4 45pm don t forget 
1045545,0,menu pagi ini bubur ayam bandrek susu poffertjes coklat hmhmhm but still not as good as mom s homemade breakfast 
1045546,1,menu plan is finally up http bit ly k2fza
1045547,1,menutd thats why i call them gayutd look at the expression of jealousy on the face on anderson http htxt it i uv9p0c
1045548,1,meow cleean 
1045549,1,meow i like cats
1045550,1,meow going to pick up my bong somlang 
1045551,0,meow hiya twitter was down for a while i wanted view my anipal s tweets but can t 
1045552,0,meow staying up late sucks like 5 days in a row im getting sick of going to bed when the sun is comming up
1045553,1,mer got the forms awredy thanx 
1045554,1,mer i ve been so lazy this weekend but being sick is my official excuse goodnight everyone i m going to go to bed right about now 
1045555,1,mercer hotel till tuesday
1045556,0,merchant banker has actually ruined my education
1045557,1,mercury turns direct today 
1045558,1,mercy thompson is my heroine
1045559,0,merengue blasting through the loudspeakers here at the restaurant don t have who to dance with 
1045560,0,merewether won all i did was sit and cheer with my hurt ankle ow
1045561,0,literally spent the day dealing with this accident getting rear ended on santa monica yesterday has been a huge pain in my a heh
1045562,0,litigation requires too much reading i did not sign up for this
1045563,0,little after 8am and already have a headache can i go back to bed 
1045564,1,little ashes movement day 13 http tinyurl com c6cqh4
1045565,1,little bit annoyed but satisfied
1045566,1,little bit drunken one ouzo too much tonight at the party
1045567,1,little bit of music i recommend y all listen to more to come
1045568,1,little bit of sun little bit of work playing a few hours daddy thats my day today 
1045569,1,little black dress
1045570,1,little boots new in town fred falke remix crap youtube vid but http bit ly 12rulp just because
1045571,1,little boots is amazing and it was my dad that discovered her first in my family 
1045572,1,little bottle jus for me http mypict me flc
1045573,0,little boxes i hope i don t ever live in one 
1045574,1,little boy in a store in america quot i s o o o need this quot his mom quot you are s o o o not going to get it quot 
1045575,0,little bro s prom was tonight universal backlot they grow up so fast i feel so old now 
1045576,0,little brother graduates in less than 12 hrs makes me feel old i don t want to grow up
1045577,1,little brother s baccalaureate service so proud of him 
1045578,1,little brothers being funny congrats on the engagement http tinyurl com cv5nw8
1045579,0,little bummed my husband decided to have a boys wknd rather than support his wife
1045580,1,little c has figured out hugs and quot kisses quot this weekend kisses being a wide open mouth that slams onto your cheek and drools
