ItemID,Sentiment,SentimentText
1037432,1,mæ a thoáº i mã i vã i tá i nay cã³ khá i thá ä á lá má 
1037433,1,maedo opens its doors today finally a place that fuses digital ambiance with fresh delicious lunch food
1037434,0,mafia wars admin did a secret user data roll back on server just now on i lost cash powers points exp facebook mafia wars
1037435,0,mafia wars is experiencing server problems must be the cuba upgrades i know its to be expected but when i wanna play i wanna play
1037436,0,mafia wars it is but can some people play fair i haven t robbed or deliberately attacked anyone but this toad guy s harassing me 
1037437,1,magah se harï ½ twitter 
1037438,0,magelang i m coming
1037439,0,magento changing code too frequently
1037440,1,magento has suddenly clicked i get it now
1037441,1,maggie call meeeeeeeee weeeeeeeee neeeddddd tooooo hang out
1037442,1,magic amp lakers in the final just as i predicted i m thinkin they re gonna have to make a dwight howard puppet now
1037443,1,magic baby lets go finals d howard 40 pts
1037444,1,magic cookie bars and ice cream yumm
1037445,0,magic garageband keeps crashing on start up ugh i need it i need ilife 09 
1037446,1,magic in 3 kobe leaves team after losing game 3 by 25 points lakers forfeit before game 4 
1037447,0,magic let me down missin the cavs still
1037448,0,magic lost nevermind i believe magic will win next few games at home and hopefully steal one game from the lakers to win the championship
1037449,0,magic lost but dwighthoward we still love you 
1037450,0,magic might beat the lakers this is a close game
1037451,1,magic missile lol always have a detect magic and cloak of invisibility ready to make a bolt for it
1037452,1,magic mountain 
1037453,1,magic mountain today has been a blast perfect weather and great company what more can i ask for 
1037454,0,magic moutain but we dnt have the whole crew
1037455,0,magic vs lakers magic will take the prize 
1037456,0,magic vs lakers who s going to win how many games i hate to say it but lakers in 5 games 
1037457,1,magic water is liquid not water and its color is black it won t make your hands be wet magic
1037458,0,magic win series 4 3 why boston why 
1037459,0,magics lost this don t make no sense 
1037460,1,magnificent mangrove forest sundabans in bangladesh india http bit ly 3alxix from the sky of course 
1037461,0,magnos making me a frozen dinner why am i ssuchh a fatty 
1037462,1,magnus is here today was a good day as always 
1037463,1,magpie works they just placed the first ad in my account and i earned 0 63 for nothing gt http bit ly midph
1037464,1,maguire takes over new york new jersey radio june 9th details 2 come
1037465,0,mah bed s calling me too bad my ass is here for the nxt 4 hrs double shifts arent fun
1037466,0,mah c kat oh piece what man n kelosing 
1037467,1,mah grandad entered me into a drawing for tickets to music as a weapon the fifth feat disturbed hope i win 
1037468,0,ma han i ve had a weird day i didn t get to go for my run tho maybe i ll go tomorrow 
1037469,0,maharlika wit mama lolas bday tomorrow amp papa day i wont be seein beh 4 a while
1037470,0,mai thi
1037471,0,mai thi communication system mï ½ ch a cï ½ h c c ch nï ½o h t ch c l i f i n p gi y tr ng nh hï ½m thi mï ½n anten quï ½ lt 
1037472,1,maiita thanks for all the shoutouts ch gi and kat are in the jonas special screening so lucky had to stay in and work
1037473,1,mail was low going home 
1037474,1,mailing a few things picking up drycleaning amp then headed to the outlets amp ikea for the day yay 
1037475,1,mailing the university of canberra
1037476,1,mails done prepared for the trip to rome now time for a coffee in the open office in the sun
1037477,0,main computer has worms
1037478,0,main street blocked off heard someone was run over by a bus main st amp norman pl http loopt us 2l9phq t
1037479,0,mainlining kitty now genuinely crying with laughter i do believe pmsl amp rotfl are popular ways of describing such mirth youth of today
1037480,1,maino ft t pain all the above
1037481,1,mainstream is v excited about urban legacy throughout june peepul centre leicester come down and check out what leicester s got x 
1037482,0,maintenance on vegetable garden complete bok choy under attack from inserts in other news my raid array is getting rebuilt 
1037483,0,maintenance maintenance maintenance youtube hates me 
1037484,1,mairi s was awesome it is so warm dude bbq 
1037485,0,mais alguã m unllower 
1037486,1,mais non mister26 u can help me refresh my mind 
1037487,1,mais tarde eu volto tchau twitter
1037488,0,mais mais gregwar ne me suit pas sur twitter
1037489,1,maita loving the comments about the june ish from other tgs glad you loved it girls it truly brightened up my sleepy monday
1037490,1,maitreya for bobby s bday yay
1037491,1,majestic first set from federer if it continues like this the french open final will be over in about an hour
1037492,0,majide seriously jealous of kris williams wopuld love to work w jay and grant http myloc me 4ehy
1037493,0,major anxiety attack while driving storms like this freak me out
1037494,0,major fail iphone gave 20 warning as i arrived at the gym to watch more x files
1037495,0,major failure today with p90x diet 2 pieces of cake on the bright side i ran 2 miles biked 10 and day 3 shoulders and arms abs
1037496,0,major food baby
1037497,0,major headache im thinking being on here is making it worse but oh well lol
1037498,0,major headache coming on whyy mee 
1037499,0,major headache today not a promising start in birmingham al http loopt us zbjnug t
1037500,0,major headache yo this been goin for like 2 weeks now i think sumthin is wrong wit me
1037501,0,major headache sadness
1037502,0,major homemade pretzel fail 2 hrs later my house is stil filled with smoke but i made good cinnamon rolls which are more important 
1037503,0,major huge headache can t go to sleep gahhhh 
1037504,0,major lack of sleep work early tomorrow today
1037505,0,major laptop issues and dh deleted the newest image so have to go with an old image and spend time reloading all 
1037506,0,major localized flooding on the highway on my way to work the storm and displays of lightning were awesome until i had to drive in it
1037507,1,major office spring cleaning just in time before the summer
1037508,1,major panic this morning pc wouldn t start fixed for now tho
1037509,0,major problem with actionscript fisix engine is its vector class which conflicts with fp10 s top level vector class 
1037510,0,major problems at work have to head over to the factory at rush hour 
1037511,0,major rain 30mph winds hail i guess i m not riding my bike to work
1037512,0,major stress i just want to order the flipping thing and he had better have the one i want 
1037513,0,major stress at just oversaving the mornings work with a flattened psd file
1037514,0,major traffic on 35 north of austin
1037515,0,majorly angry right now
1037516,0,majorly bored only 2 months to go till college whoop whoop 
1037517,0,majorly bummed about missing tacos at the eagles 
1037518,1,majorly craving some sushi and sauteed veggies mmmm
1037519,1,makan bersama pria2 bau kentut corner
1037520,1,makarov pm 9x18mm you currently own 31 of this item 
1037521,0,makayla is eating the cheese you eat with nachos out of a straw absolutely disgusting 
1037522,1,make a wish we do blinds for windows for kids http loulougstp deviantart com gallery contact us paypal accepted
1037523,1,make din dins for my lil bro and i
1037524,1,make friends first customers second solved a problem with construction co today 
1037525,0,make it real easy argh what a waste of time
1037526,1,make it strong shine a light and send it on
1037527,1,make me a fan sign pweeeez
1037528,0,make me feel good when i hurt so bad
1037529,1,make me good god but not yet i like that 
1037530,1,make money from twitter http bit ly 17l7yu
1037531,0,make music want the new iphone ginger beer and plain pasta bad mix even if the beer is in the car
1037532,0,make music want the new iphone ginger beer and plain pasta bad mix even if the beer is in the car awesome http tinyurl com n5nk4f
1037533,0,make shore you go to your ela teacher
1037534,1,make some money on twitter my friends http ow ly bonx
1037535,1,make some tea and then off to bed girl has to get her 8 hrs sleep night everyone and god bless until tomorrow 
1037536,1,make sure the crowd is willing to catch you before you stage dive 
1037537,1,make sure to pick up the new jonas cd today 
1037538,1,make sure u visit juelz com i post all the stories
1037539,1,make sure you add a few big glugs of the stuff get it simmering and then go back to tweeting for the next hour or so
1037540,1,make sure you watch this video http www missycheerio com p 4365
1037541,1,make sure your following techkast as we plan our return still want drbuk on it really bad 
1037542,1,make sure you re following phish if you re in need of song by song realtime setlist tweets ya know if you re into that stuff
1037543,1,make that valium_
1037544,0,make that 1 5 weeks these next 10 days are going to suck 
1037545,0,make that an lg shine p i had too much sugar at the theaters last night i miss spencerrrr
